product_code,product_id,category,elasticity,review_count,review_mean,share_low,review_group,rating_group
962,cad2db5e318d7283a234c517b2f28a42,bed_bath_table,-0.20872316,12,3.75,0.1666666666666666,Q2 (7-12),Medium (3.5-4.5)
964,caf540627b7914ab734c86495fdc95ee,furniture_decor,-0.9107497,14,3.928571428571429,0.0714285714285714,Q3 (13-24),Medium (3.5-4.5)
966,cb81df0e3ccece253557f2a07df4727e,sports_leisure,-0.6010971,24,4.25,0.0833333333333333,Q3 (13-24),Medium (3.5-4.5)
967,cbdb9bf611328898bd4b32a384506b3a,office_furniture,-0.022701843,15,4.333333333333333,0.0666666666666666,Q3 (13-24),Medium (3.5-4.5)
968,cc1cb33bcc814aeaa4631761a34bd23e,furniture_decor,-1.0470771,4,4.0,0.25,Q1 (0-6),Medium (3.5-4.5)
970,cc5447118c174dcc6456c84ccb29e6f7,perfumery,-2.9127584,21,4.333333333333333,0.0476190476190476,Q3 (13-24),Medium (3.5-4.5)
972,ccadfeab525a9eb1569983b66e5075c4,fashion_bags_accessories,-0.23734406,26,4.269230769230769,0.0769230769230769,Q4 (25+),Medium (3.5-4.5)
973,cd48f265a63e13b762601f5f794c5fca,drinks,-2.7246866,87,4.241379310344827,0.0804597701149425,Q4 (25+),Medium (3.5-4.5)
974,cdc4af478fef19f03f1d0353c00271cd,watches_gifts,-0.04995569,15,4.6,0.0666666666666666,Q3 (13-24),High (>4.5)
975,ce6f74096c84567f22728c84f3d6e7fc,bed_bath_table,-0.23699503,18,4.277777777777778,0.0555555555555555,Q3 (13-24),Medium (3.5-4.5)
976,ceb25e5f3be12c14a1c69bd9e9e0f67f,toys,-0.06263731,2,5.0,0.0,Q1 (0-6),High (>4.5)
977,cebff45f1d1558430be0e07ac0df6a68,auto,-0.0138887,3,3.3333333333333335,0.3333333333333333,Q1 (0-6),Low (<3.5)
978,cec09725da5ed01471d9a505e7389d37,sports_leisure,-0.88637537,52,3.9038461538461537,0.1538461538461538,Q4 (25+),Medium (3.5-4.5)
979,cef9d587c2c31442c9b95eef617db1f4,telephony,-4.5113406,2,3.0,0.5,Q1 (0-6),Low (<3.5)
981,cf5fb18f3ac3f373759295cc8ba3e2c3,health_beauty,-0.5996137,7,4.285714285714286,0.1428571428571428,Q2 (7-12),Medium (3.5-4.5)
983,cfd414b4463647f58c7775eaae06893d,health_beauty,-0.8668585,18,4.111111111111111,0.1111111111111111,Q3 (13-24),Medium (3.5-4.5)
986,d011223de539cd224b5c5c8082313d46,furniture_decor,-3.2325912,7,2.7142857142857144,0.5714285714285714,Q2 (7-12),Low (<3.5)
987,d0349534ab9b46b98d13a53051310f24,computers_accessories,-1.5379953,11,4.636363636363637,0.0,Q2 (7-12),High (>4.5)
988,d04857e7b4b708ee8b8b9921163edba3,computers_accessories,-4.5919676,24,4.5,0.0833333333333333,Q3 (13-24),Medium (3.5-4.5)
989,d04bbac48960ecb7ea311b00ca6e1cb7,industry_commerce_and_business,-0.021029381,35,4.257142857142857,0.1142857142857142,Q4 (25+),Medium (3.5-4.5)
990,d04e48982547095af81c231c3d581cb6,watches_gifts,-1.922836,18,4.444444444444445,0.0555555555555555,Q3 (13-24),Medium (3.5-4.5)
996,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,-1.22843,269,4.263940520446097,0.1003717472118959,Q4 (25+),Medium (3.5-4.5)
997,d2085f7e0f9533605386960fc7e987ec,garden_tools,-0.390367,8,3.875,0.0,Q2 (7-12),Medium (3.5-4.5)
998,d285360f29ac7fd97640bf0baef03de0,watches_gifts,-0.46491513,57,4.315789473684211,0.087719298245614,Q4 (25+),Medium (3.5-4.5)
999,d2b0f9cd5e31ed47dbf92b157c0cda96,sports_leisure,-0.81912786,8,4.25,0.125,Q2 (7-12),Medium (3.5-4.5)
1000,d2bea3c01e172037caa99b2d138f39d0,small_appliances,-0.29897788,14,4.5,0.0714285714285714,Q3 (13-24),Medium (3.5-4.5)
1001,d2f2c2b94c6ac44ece0bd0dd202c7939,furniture_decor,-0.5900443,1,5.0,0.0,Q1 (0-6),High (>4.5)
1002,d322eb25f02924adba73e58dbc36b29c,watches_gifts,-0.34150204,6,4.833333333333333,0.0,Q1 (0-6),High (>4.5)
1003,d34ec3c23c142291062f958688a1b41c,luggage_accessories,-0.038786557,3,4.666666666666667,0.0,Q1 (0-6),High (>4.5)
1005,d41a23bd2bc3ec10cfffc66c0611a290,furniture_decor,-0.41311246,5,2.8,0.6,Q1 (0-6),Low (<3.5)
1008,d5140e1d258c83a340419c6522c7da22,furniture_decor,-0.50508326,4,5.0,0.0,Q1 (0-6),High (>4.5)
1009,d59349a33fcba18707a61aa852c02c5b,bed_bath_table,-0.23603518,0,0.0,0.0,Q1 (0-6),No rating
1013,d63c1011f49d98b976c352955b1c4bea,health_beauty,-0.06355353,44,4.295454545454546,0.0909090909090909,Q4 (25+),Medium (3.5-4.5)
1014,d678178aa4291cd25a755a90188375c8,furniture_decor,-7.541549,15,4.2,0.2666666666666666,Q3 (13-24),Medium (3.5-4.5)
1015,d692d19cee022f7acab76373f297ad6a,bed_bath_table,-0.048835866,24,4.416666666666667,0.0833333333333333,Q3 (13-24),Medium (3.5-4.5)
1017,d6aa421b9567e3e2a3a0caf8fb846cbc,housewares,-0.95586246,12,3.8333333333333335,0.1666666666666666,Q2 (7-12),Medium (3.5-4.5)
1020,d76c049f36a5b4975aa3cf095a6fa499,computers_accessories,-0.06835276,0,0.0,0.0,Q1 (0-6),No rating
1022,d8f254be723da6488610b42935533b05,watches_gifts,-0.0892658,8,3.5,0.25,Q2 (7-12),Medium (3.5-4.5)
1023,d918b3f4aa5272c2c3cd088d087ca069,sports_leisure,-0.12703434,14,4.642857142857143,0.0,Q3 (13-24),High (>4.5)
1026,d9bdf643d95cb89844c0da1a0df1d16e,perfumery,-4.7768984,15,4.133333333333334,0.1333333333333333,Q3 (13-24),Medium (3.5-4.5)
1028,dab2413ead0edda9967edbc9bda2a64e,telephony,-0.93849796,54,3.6666666666666665,0.2037037037037037,Q4 (25+),Medium (3.5-4.5)
1031,db6677c6f890ba1730c0b75bd8132579,health_beauty,-0.10450701,10,3.5,0.3,Q2 (7-12),Medium (3.5-4.5)
1032,db6796aa712a2626572bb3d0b9a039cf,bed_bath_table,-0.05158452,8,3.625,0.25,Q2 (7-12),Medium (3.5-4.5)
1035,dbb67791e405873b259e4656bf971246,computers_accessories,-2.6987708,74,3.8513513513513513,0.2567567567567567,Q4 (25+),Medium (3.5-4.5)
1041,dd0dcee76f9c12fff4bc0eb641d57c7f,electronics,-1.2585925,41,3.975609756097561,0.1707317073170731,Q4 (25+),Medium (3.5-4.5)
1043,dd4c3b4ab7e001aaf385ea2e68952030,baby,-1.4747036,17,3.8823529411764706,0.1764705882352941,Q3 (13-24),Medium (3.5-4.5)
1044,dd60cac04e6bcbc919cb1c7dcc473211,housewares,-3.7097225,9,4.666666666666667,0.0,Q2 (7-12),High (>4.5)
1047,ddceb6eef6af67e9fbbd4c148dbe5fd9,cool_stuff,-0.33018747,29,4.551724137931035,0.0344827586206896,Q4 (25+),High (>4.5)
1049,dfec64aac9b864b2807a7be33222b75f,bed_bath_table,-0.1573277,7,4.285714285714286,0.1428571428571428,Q2 (7-12),Medium (3.5-4.5)
1050,e03102efbc2229024c89be731f0aedcb,stationery,-0.010543777,47,4.127659574468085,0.1702127659574468,Q4 (25+),Medium (3.5-4.5)
1051,e070a61270050c4b1b704300f331cca6,pet_shop,-0.020360397,10,4.4,0.1,Q2 (7-12),Medium (3.5-4.5)
1052,e0d64dcfaa3b6db5c54ca298ae101d05,watches_gifts,-1.4375604,139,3.949640287769784,0.1870503597122302,Q4 (25+),Medium (3.5-4.5)
1055,e1da6ab77f4859eb17950e5df1c0f815,pet_shop,-0.29010656,29,3.586206896551724,0.1379310344827586,Q4 (25+),Medium (3.5-4.5)
1056,e1e932dfb67414e80b87ad97688cf2a3,toys,-0.8293953,17,4.411764705882353,0.1176470588235294,Q3 (13-24),Medium (3.5-4.5)
1057,e24f73b7631ee3fbb2ab700a9acaa258,fashion_bags_accessories,-0.04861772,13,3.769230769230769,0.0769230769230769,Q3 (13-24),Medium (3.5-4.5)
1063,e2f1ccf86759df28dd1e9f2e0e3242d4,health_beauty,-0.18126571,8,4.25,0.125,Q2 (7-12),Medium (3.5-4.5)
1064,e3425df9bd51be69917273c9dd92ed5e,watches_gifts,-1.0083342,19,4.421052631578948,0.0526315789473684,Q3 (13-24),Medium (3.5-4.5)
1065,e357a8646a17191f03fd9f833a0fa29b,furniture_decor,-0.2470298,6,4.5,0.0,Q1 (0-6),Medium (3.5-4.5)
1067,e3dd336775af78a83fc27ed85f0f15da,health_beauty,-1.0133661,6,4.166666666666667,0.0,Q1 (0-6),Medium (3.5-4.5)
1069,e44f675b60b3a3a2453ec36421e06f0f,sports_leisure,-0.6700025,74,4.148648648648648,0.1216216216216216,Q4 (25+),Medium (3.5-4.5)
1071,e4ca5b20cfe1a020e15e36fe14e880ee,electronics,-0.11551617,20,3.3,0.3,Q3 (13-24),Low (<3.5)
1072,e4d325bd1eea550509bdbbc5c3301fc1,perfumery,-6.091656,27,4.333333333333333,0.1481481481481481,Q4 (25+),Medium (3.5-4.5)
1073,e53e557d5a159f5aa2c5e995dfdf244b,computers_accessories,-2.7900434,156,3.5256410256410255,0.2948717948717949,Q4 (25+),Medium (3.5-4.5)
1074,e54464e95c9fb80e4edefa0ba49133c1,toys,-0.28981572,14,4.285714285714286,0.0714285714285714,Q3 (13-24),Medium (3.5-4.5)
1075,e57eb018e37376580079825eb29a3419,watches_gifts,-0.9206099,14,4.142857142857143,0.1428571428571428,Q3 (13-24),Medium (3.5-4.5)
1076,e5989cd466f0714e1439b95bf6a279da,furniture_decor,-2.6538906,0,0.0,0.0,Q1 (0-6),No rating
1077,e59dd207c69d86e890febadc796d1078,cool_stuff,-6.5406904,41,4.024390243902439,0.1707317073170731,Q4 (25+),Medium (3.5-4.5)
1078,e5ae72c62ebfa708624f5029d609b160,computers_accessories,-0.39720225,31,4.129032258064516,0.1612903225806451,Q4 (25+),Medium (3.5-4.5)
1079,e5cac955339b48ea3b9773f034623e29,watches_gifts,-0.061982866,8,4.875,0.0,Q2 (7-12),High (>4.5)
1080,e61c78a7343d82c0539d27df0f7dfc31,bed_bath_table,-0.041782442,7,3.5714285714285716,0.2857142857142857,Q2 (7-12),Medium (3.5-4.5)
1085,e6fd80a00ebb1a3e0d58a38555fbbf2c,computers_accessories,-5.4688606,5,5.0,0.0,Q1 (0-6),High (>4.5)
1086,e729528d0513c6dfec158a515a47187b,sports_leisure,-0.19441271,0,0.0,0.0,Q1 (0-6),No rating
1087,e78506414d2563b6414cfd84b7fa0802,perfumery,-1.1528348,14,4.571428571428571,0.0714285714285714,Q3 (13-24),High (>4.5)
1090,e7f85e7f0203b7b95cc1b4c21b4b070c,cool_stuff,-0.011074602,14,4.928571428571429,0.0,Q3 (13-24),High (>4.5)
1092,e84997d75938765ef99930f908ceedf4,stationery,-0.0037303157,9,4.333333333333333,0.1111111111111111,Q2 (7-12),Medium (3.5-4.5)
1094,e8c6039a25765995ac7c1ec2cbef5765,watches_gifts,-0.0130742835,13,4.0,0.1538461538461538,Q3 (13-24),Medium (3.5-4.5)
1095,e94df75b2e9a8b056be0c144a731f55c,pet_shop,-0.1596546,14,4.571428571428571,0.0,Q3 (13-24),High (>4.5)
1097,e9a69340883a438c3f91739d14d3a56d,housewares,-0.75182223,43,4.023255813953488,0.1627906976744186,Q4 (25+),Medium (3.5-4.5)
1099,e9b3cf27d68caa64832c4a7c460abcb9,market_place,-0.62282455,12,4.333333333333333,0.0833333333333333,Q2 (7-12),Medium (3.5-4.5)
1102,ea44caac707f7f1325182a538007f838,baby,-4.757585,47,4.0212765957446805,0.1489361702127659,Q4 (25+),Medium (3.5-4.5)
1103,eaa26a34984cbfedc19b1e45f09f3c9a,cool_stuff,-5.323255,4,4.25,0.0,Q1 (0-6),Medium (3.5-4.5)
1106,eb7172d8a3c64298d2d767f6603c231e,toys,-1.5570469,12,4.833333333333333,0.0,Q2 (7-12),High (>4.5)
1107,eb8c629f70275fd1c4f809116cce1efc,furniture_decor,-7.8082705,67,3.462686567164179,0.2537313432835821,Q4 (25+),Low (<3.5)
1111,ec242882027ee23182f0e790e4117128,bed_bath_table,-0.022396438,0,0.0,0.0,Q1 (0-6),No rating
1112,ec2d43cc59763ec91694573b31f1c29a,bed_bath_table,-0.8368123,120,4.066666666666666,0.1333333333333333,Q4 (25+),Medium (3.5-4.5)
1113,ec96b7b4e1401281edb9465d0d689cae,food_drink,-2.1663463,12,3.5,0.3333333333333333,Q2 (7-12),Medium (3.5-4.5)
1115,ed00a8453145186b3f071f1e3edef33d,construction_tools_construction,-4.940363,6,2.8333333333333335,0.5,Q1 (0-6),Low (<3.5)
1116,ed2067a9c1f79553088a3c67b99a9f97,food,-1.5834863,44,4.5227272727272725,0.0454545454545454,Q4 (25+),High (>4.5)
1117,ed5122a6a757a4fea8f32a6fb95a5135,bed_bath_table,-0.3143936,15,4.133333333333334,0.1333333333333333,Q3 (13-24),Medium (3.5-4.5)
1118,ed77034b92386a1a8cfd3c648d715dde,telephony,-0.9423955,7,4.571428571428571,0.0,Q2 (7-12),High (>4.5)
1120,ee0c1cf2fbeae95205b4aa506f1469f0,perfumery,-1.355857,72,3.875,0.25,Q4 (25+),Medium (3.5-4.5)
1122,ee406bf28024d97771c4b1e8b7e8e219,cool_stuff,-0.45278615,83,4.180722891566265,0.1686746987951807,Q4 (25+),Medium (3.5-4.5)
1123,ee5329ffbe604bebcf84b2fd7792024e,health_beauty,-0.06759652,6,4.5,0.0,Q1 (0-6),Medium (3.5-4.5)
1124,ee57070aa3b24a06fdd0e02efd2d757d,computers_accessories,-0.070316084,13,3.3846153846153846,0.3846153846153846,Q3 (13-24),Low (<3.5)
1125,ee6c49af1a2de55aa0e076257ab4ab99,computers_accessories,-2.579255,22,3.636363636363636,0.2272727272727272,Q3 (13-24),Medium (3.5-4.5)
1128,ef0e165d773ec293c5aeb5470a08b183,cool_stuff,-0.19944464,11,4.0,0.0909090909090909,Q2 (7-12),Medium (3.5-4.5)
1129,ef5c31aee1d5074121a478b14d3eb50e,stationery,-0.00061808346,5,4.4,0.0,Q1 (0-6),Medium (3.5-4.5)
1130,ef66e63137bdd1b2e44aa968646fc1e3,furniture_decor,-0.5736687,0,0.0,0.0,Q1 (0-6),No rating
1132,f03859e4cc21018569f5ae7a03897ff4,consoles_games,-0.24135797,4,5.0,0.0,Q1 (0-6),High (>4.5)
1134,f083f237cbf95dd0a5185e902f385dd5,home_appliances,-0.0067116595,3,5.0,0.0,Q1 (0-6),High (>4.5)
1135,f0c1c1d5ec61ce4c4846abd4283631df,food,-0.030162474,13,4.076923076923077,0.0769230769230769,Q3 (13-24),Medium (3.5-4.5)
1136,f102842fbe436027eeeb7fc76d3063aa,consoles_games,-0.039790034,7,4.428571428571429,0.0,Q2 (7-12),Medium (3.5-4.5)
1137,f177b434709ecb652dbee4f4b19aef2f,fashion_bags_accessories,-0.046974346,21,4.428571428571429,0.0476190476190476,Q3 (13-24),Medium (3.5-4.5)
1139,f1d4ce8c6dd66c47bbaa8c6781c2a923,baby,-0.06598223,14,4.214285714285714,0.0,Q3 (13-24),Medium (3.5-4.5)
1140,f20a14d45e85b05ef554d10d7283f7da,telephony,-0.08794237,5,2.8,0.4,Q1 (0-6),Low (<3.5)
1141,f2399cabe080029634d12cec4f60dbf0,office_furniture,-0.4753862,13,4.3076923076923075,0.0769230769230769,Q3 (13-24),Medium (3.5-4.5)
1143,f27aff266ad97e75d4a24c893b2c311e,home_appliances_2,-0.1447188,5,4.8,0.0,Q1 (0-6),High (>4.5)
1145,f2d649f157cebee085ed738f23d5d6b7,baby,-0.14400618,9,3.6666666666666665,0.2222222222222222,Q2 (7-12),Medium (3.5-4.5)
1146,f2e53dd1670f3c376518263b3f71424d,bed_bath_table,-0.24336492,16,3.6875,0.125,Q3 (13-24),Medium (3.5-4.5)
1148,f34707f5f83dbd799b36e79242802784,telephony,-3.455334,8,5.0,0.0,Q2 (7-12),High (>4.5)
1149,f35927953ed82e19d06ad3aac2f06353,books_general_interest,-3.3193264,42,4.285714285714286,0.119047619047619,Q4 (25+),Medium (3.5-4.5)
1150,f361fccba568fabe00db466f80626d1e,auto,-0.04796328,18,4.0,0.1666666666666666,Q3 (13-24),Medium (3.5-4.5)
1153,f3c5707e7c539ab6533e3611da02b648,bed_bath_table,-0.53582746,10,3.7,0.2,Q2 (7-12),Medium (3.5-4.5)
1155,f40876e0ef3cd5f9132b1f16b04b1346,health_beauty,-3.144518,44,4.136363636363637,0.1590909090909091,Q4 (25+),Medium (3.5-4.5)
1157,f4685661dba7a38783007afb3e5fe8ac,baby,-0.938178,7,3.2857142857142856,0.2857142857142857,Q2 (7-12),Low (<3.5)
1158,f49e985b4cb2d0543890d6dd00077663,small_appliances_home_oven_and_coffee,-0.0017960779,1,5.0,0.0,Q1 (0-6),High (>4.5)
1159,f4a38926843e01497a3f63a5d5740c72,electronics,-1.1294203,16,4.0625,0.125,Q3 (13-24),Medium (3.5-4.5)
1160,f4d450a6163f21cf9db8bcdf8c7e50f8,office_furniture,-0.31450996,10,4.4,0.1,Q2 (7-12),Medium (3.5-4.5)
1161,f4f4debbcfcafe6858d1e37a1f6e436e,office_furniture,-0.000981662,0,0.0,0.0,Q1 (0-6),No rating
1163,f51dde119b9a90e3c7464f0cc45c0953,electronics,-0.43332744,5,4.4,0.0,Q1 (0-6),Medium (3.5-4.5)
1164,f5cb4f19ca215fb34aef190918d45f46,computers_accessories,-0.35645238,0,0.0,0.0,Q1 (0-6),No rating
1165,f63729cf4441fe64282cd1b82281792d,sports_leisure,-0.012201695,3,5.0,0.0,Q1 (0-6),High (>4.5)
1166,f67ad6b3366ae186b8d29087e6d5ebd0,auto,-1.0574318,12,4.0,0.1666666666666666,Q2 (7-12),Medium (3.5-4.5)
1167,f699b297070aa38aaf3de9639302506a,sports_leisure,-0.13843615,11,4.181818181818182,0.0909090909090909,Q2 (7-12),Medium (3.5-4.5)
1169,f71050e65776861c8c3ec7a2d2b0194c,housewares,-0.2839403,6,4.5,0.0,Q1 (0-6),Medium (3.5-4.5)
1173,f7740e5b4337a3cc4a8a204553101a85,health_beauty,-0.8833504,4,5.0,0.0,Q1 (0-6),High (>4.5)
1174,f77dd338d9f75229a09cbb9a18fd0c9a,bed_bath_table,-0.03712864,16,4.3125,0.125,Q3 (13-24),Medium (3.5-4.5)
1175,f788dd44fc883f0664693a6dea50437f,toys,-1.7191447,10,4.7,0.0,Q2 (7-12),High (>4.5)
1176,f7a17d2c51d9df89a4f1711c4ac17f33,housewares,-1.4114118,61,4.540983606557377,0.0327868852459016,Q4 (25+),High (>4.5)
1178,f819f0c84a64f02d3a5606ca95edd272,watches_gifts,-1.078723,37,4.216216216216216,0.1081081081081081,Q4 (25+),Medium (3.5-4.5)
1179,f83c9874b5b5044ea58fef1be68c1ea8,cool_stuff,-0.00033085645,20,4.15,0.15,Q3 (13-24),Medium (3.5-4.5)
1180,f908d3bf313a1308bfb2a46ea2685347,toys,-2.994549,16,3.9375,0.25,Q3 (13-24),Medium (3.5-4.5)
1182,f95dcd7b0926e47d0f20a9050aea2e9e,electronics,-0.2190197,6,4.5,0.0,Q1 (0-6),Medium (3.5-4.5)
1184,f9a508234fed38c95437c5a16b847774,consoles_games,-0.26227102,9,4.444444444444445,0.1111111111111111,Q2 (7-12),Medium (3.5-4.5)
1185,f9be8e0e5acd947d8f49dbc390b9ab20,bed_bath_table,-0.23050879,13,3.8461538461538463,0.2307692307692307,Q3 (13-24),Medium (3.5-4.5)
1189,fa381a4a9af65ea5fc8f3829214045f9,sports_leisure,-0.012957939,10,4.4,0.1,Q2 (7-12),Medium (3.5-4.5)
1192,fa7be99321f2dbb1e518d2139ccb1d39,sports_leisure,-0.2459536,10,3.9,0.2,Q2 (7-12),Medium (3.5-4.5)
1195,fb55982be901439613a95940feefd9ee,stationery,-2.6825695,76,4.105263157894737,0.1052631578947368,Q4 (25+),Medium (3.5-4.5)
1196,fb783e3e545937820b57fe539b2c5a6c,bed_bath_table,-0.050566502,16,4.125,0.125,Q3 (13-24),Medium (3.5-4.5)
1197,fbc1488c1a1e72ba175f53ab29a248e8,perfumery,-1.7910169,22,4.590909090909091,0.0909090909090909,Q3 (13-24),High (>4.5)
1198,fbd4031ddbc3d02b95834b62769d3ad0,housewares,-2.2075324,14,4.714285714285714,0.0,Q3 (13-24),High (>4.5)
1200,fc1d8637c0268af3db482c14b7ef8e75,bed_bath_table,-0.2542141,35,4.314285714285714,0.0857142857142857,Q4 (25+),Medium (3.5-4.5)
1201,fc2351bcf24c714e5d21b44ad41198b7,baby,-0.21168996,7,4.714285714285714,0.0,Q2 (7-12),High (>4.5)
1202,fcaab5d7f656094e49fbe4ee3a506658,stationery,-0.01643375,5,4.4,0.0,Q1 (0-6),Medium (3.5-4.5)
1203,fcf6ad274391aea29f5d6e5ef9da5050,pet_shop,-0.15568432,14,4.5,0.0714285714285714,Q3 (13-24),Medium (3.5-4.5)
1204,fd220f6fd5a3f13ef9db07428f9c935d,baby,-1.1270643,3,4.0,0.0,Q1 (0-6),Medium (3.5-4.5)
1206,fe01b643060a6446e59f58e3021e66b3,perfumery,-7.3855305,24,4.291666666666667,0.0833333333333333,Q3 (13-24),Medium (3.5-4.5)
1207,fe077ec80df6b4ee60bb4498d5ab1962,computers_accessories,-0.8862881,12,4.083333333333333,0.1666666666666666,Q2 (7-12),Medium (3.5-4.5)
1209,fe6a9515d655fa7936b8a7c841039f34,cool_stuff,-1.2419261,37,4.27027027027027,0.1351351351351351,Q4 (25+),Medium (3.5-4.5)
1210,fe75529a267b76ac6e96f0c322a899a4,health_beauty,-0.06483332,13,4.769230769230769,0.0,Q3 (13-24),High (>4.5)
1211,fe9dfbe7f974621789683b7b78be2a16,health_beauty,-0.2514218,20,3.95,0.2,Q3 (13-24),Medium (3.5-4.5)
1212,fed5c40c27e1c88560a9e92d82ee0825,electronics,-2.0360398,16,4.4375,0.0625,Q3 (13-24),Medium (3.5-4.5)
1213,ff29d8cb1cd0cd5ea37b80dac9939e1c,electronics,-0.39667872,21,4.333333333333333,0.0952380952380952,Q3 (13-24),Medium (3.5-4.5)
1216,ffaf0af7eebb57c7f262b51ebb05dfd6,health_beauty,-3.8050673,11,2.909090909090909,0.3636363636363636,Q2 (7-12),Low (<3.5)
1217,ffc9caf33e2d1e9f44e3e06da19085f7,health_beauty,-0.01958961,17,4.470588235294118,0.0,Q3 (13-24),Medium (3.5-4.5)
